ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B08M67QT51,4.57 x 4.25 x 1.85,5,#129 in Cell Phones & Accessories  #13 in Cell Phone Wall Chargers,juusmart,Sycamora,"Ultra-Fast Charging : 20W USB C iPhone fast charger with 6ft type c to lightning cord, charges iPhone 12 up to 50% in just 30 minutes, which saves more than 1 hour for you, when compared to the 5W original charger.MFi Certified: Made with original Chip,the USB C to Lightning cord full support with iOS versions and all future updates,They are of high quality, pull-resistance, fast charging and transmission speedcertification ensures complete charge and sync compatibility with your iPhone/iPad/iPod devices.Superior Safety Fast Charging: Juusmart 20W lightning charger has multipotent safety system ensures complete protection for your lightning devices. The ETL certified wall charger built-in over-voltage protection, features a stable voltage. the lightning cable built-in smart chip to match the current required by devices automatically.Universal Compatibility: 20W PD adapter wall plug to fast charge for iPhone SE/11/11 Pro/11 Pro Max/XR/XS Max/XS/X/8 Plus/8 , iPad Pro, AirPods, iPod touch. Standrad Charging Speed works with iPhone 7/7 Plus/6s/6s Plus/6/6 Plus/SE/5s/5/5c.What You Get : 1pack 20W USB-C iPhone charger block and 1pack 6ft MFi Certified USB-C to lightning charging cord","October 29, 2020",https://m.media-amazon.com/images/I/61ocPbGQcSL._AC_UY218_.jpg,22.77,4.5,505,"USB C Fast Charger -MFi Certified - 20W PD Fast Charger with 6FT C to Lightning Cable Type C Charger Adapter for iPhone 12/12 Mini/12 Pro/12 Pro Max/11 Pro Max/XS Max/XS/XR/X,iPad Pro",https://www.amazon.com/USB-Fast-Charger-MFi-Certified/dp/B08M67QT51/ref=sr_1_16?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-16,0.310625
B082YBBRH5,3.94 x 0.65 x 1.78,0,#22 in Lightning Cables,Amazon Basics Store,Amazon.com,"UniversalCompatibility:Compatible with the iPhone SE (2nd Gen) / 11 / XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+New & MFi-certified Chipset: This iPhone charging cable uses Apple's original C89 smart chip to recognize and connect to your Apple devices immediately. MFi-certified cables provide a safe and stable charging solution for your devices.Incredible Charging Speed: Wide-diameter wires and reduced cord resistance maximize charging speed (supports up to 2.4 amps charging current).Added Protection: An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 90-degrees 4,000 times.Secure Fit: Sturdy unibody connectors resist damage while ensuring a secure fit with every insertion.What You Get: Amazon Basics Lightning to USB Cable, worry-free Lifetime Warranty and dedicated Amazon customer service.","August 10, 2020",https://m.media-amazon.com/images/I/61BbjBhYXUL._AC_UY218_.jpg,7.49,4.6,13157,"Amazon Basics Lightning to USB Cable - MFi Certified Apple iPhone Charger, Gray, 3-Foot (Durability Rated 4,000 Bends)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A00374292FYI67C3Y4AR8&url=%2FAmazonBasics-Lightning-Certified-iPhone-Charger%2Fdp%2FB082YBBRH5%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-1-spons%26psc%3D1&qualifier=1614046182&id=1774459598539655&widgetName=sp_atf,0.06
B08L5NP6NG,3.24 x 3.24 x 0.72 ; 6.74 Ounces,8,n/a,Apple Store,Amazon.com,"The MagSafe Charger makes wireless charging a snap.The perfectly aligned magnets attach to your AirPods or iPhoneProvides faster wireless charging.The MagSafe Charger maintains compatibility with Qi charging, so it can be used to wirelessly charge your iPhone 8 or later, as well as AirPods models with a wireless charging case, as you would with any Qi-certified charger.Compatible with AirPods Pro, AirPods with Wireless Charging Case and AirPods Wireless Charging CaseCompatible with iPhone 12 Pro, iPhone 12 Pro Max, iPhone 12 mini, iPhone 12, iPhone 11 Pro, iPhone 11 Pro Max, iPhone 11, iPhone SE (2nd generation), iPhone XS, iPhone XS Max, iPhone XR, iPhone X, iPhone 8, iPhone 8 PlusWhat's in the box: MagSafe Charger, 1m USB-C integrated cableFor optimal charging, pair with the 20W USB-C Power Adapter (sold separately).","October 16, 2020",https://m.media-amazon.com/images/I/91ghhfky4LL._AC_UY218_.jpg,34.00,4.5,4785,Apple MagSafe Charger,https://www.amazon.com/Apple-MHXH3AM-A-MagSafe-Charger/dp/B08L5NP6NG/ref=sr_1_21?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-21,0.41875
B08L5M9BTJ,1.04 x 0.5 x 1.29 ; 4.16 Ounces,6,n/a,Apple Store,Amazon.com,"The Apple 20W USBC Power Adapter offers fast, efficient charging at home, in the office, or on the go.While the power adapter is compatible with any USBC enabled device, Apple recommends pairing it with the 11-inch iPad Pro and 12.9-inch iPad Pro (3rd generation) for optimal charging performance.You can also pair it with iPhone 8 or later to take advantage of the fast-charging feature.Charging cable sold separately.","October 13, 2020",https://m.media-amazon.com/images/I/41iWogJnZQL._AC_UY218_.jpg,17.98,4.8,28073,Apple 20W USB-C Power Adapter,https://www.amazon.com/Apple-20W-USB-C-Power-Adapter/dp/B08L5M9BTJ/ref=sr_1_20?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-20,0.2625
B082YBBRH5,3.94 x 0.65 x 1.78,0,#22 in Lightning Cables,Amazon Basics Store,Amazon.com,"UniversalCompatibility:Compatible with the iPhone SE (2nd Gen) / 11 / XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+New & MFi-certified Chipset: This iPhone charging cable uses Apple's original C89 smart chip to recognize and connect to your Apple devices immediately. MFi-certified cables provide a safe and stable charging solution for your devices.Incredible Charging Speed: Wide-diameter wires and reduced cord resistance maximize charging speed (supports up to 2.4 amps charging current).Added Protection: An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 90-degrees 4,000 times.Secure Fit: Sturdy unibody connectors resist damage while ensuring a secure fit with every insertion.What You Get: Amazon Basics Lightning to USB Cable, worry-free Lifetime Warranty and dedicated Amazon customer service.","August 10, 2020",https://m.media-amazon.com/images/I/61BbjBhYXUL._AC_UY218_.jpg,7.49,4.6,13157,"Amazon Basics Lightning to USB Cable - MFi Certified Apple iPhone Charger, Gray, 3-Foot (Durability Rated 4,000 Bends)",https://www.amazon.com/AmazonBasics-Lightning-Certified-iPhone-Charger/dp/B082YBBRH5/ref=sr_1_15?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-15,0.06
B07Y1N2F6M,11 x 5.7 x 0.4,0,#9 in Lightning Cables,FEEL2NICE,FEEL2NICE Technology Limited,"Superb PerformancePhone cable with anti-resistant aluminum alloy connectors, high toughness PVC, tinned copper core cables to guarantee 100% compatibility to transmit data stably. Anti-overheating, support 2.4A current(Max) and the latest IOS system.Compatible Devices: Compatible All iphone fast-charging charger cable support IOS13/12/11/10.Compatible with iPhone 11/11 Pro/11 Pro Max/ XS Max/XS/XR/X/8 Plus/8/7 Plus/7/6s Plus/6s/5s/5c/5/iPad Pro/iPad Air/Air 2/iPad mini/mini 2/mini 4/iPad 4th gen/iPod Touch 5th gen/ iPod Nano 7th gen and Beats Pill+Ultra Durable iPhone charger: Reinforced stress points with a 10000+ bend lifespan make iPhone cord many times more durable than anything else on the market.Perfect 10FT: With the 10ft length, you can lie on the couch or sofa and use your devices while you are charging at the same time. And you can use freely in your bedroom, office and even in the backseat of your car.","September 17, 2019",https://m.media-amazon.com/images/I/81I7TDbvyAL._AC_UY218_.jpg,15.99,4.6,8081,"iPhone Charger Cable (3 Pack 10 Foot), [MFi Certified] 10 Feet Nylon Braided Cable, iPhone Charging Cord USB Cable Compatible with iPhone 11/Pro/X/Xs Max/XR/8 Plus /7 Plus/6/ iPad",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03885642OZB3V6HCKNIQ&url=%2FiPhone-Charger-Lightning-Braided-Compatible%2Fdp%2FB07Y1N2F6M%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-2-spons%26psc%3D1&qualifier=1614046182&id=1774459598539655&widgetName=sp_atf,0.46875
B07PHSF8DP,7.87 x 4.72 x 0.55,5,#17 in Lightning Cables,TAKAGI,Takagi Direct,"DURABLE MATERIAL: iPhone lightning cable With 8000+times bend lifespan and integrated molding process, the nylon braided jacket is super smooth and comfortable,more durable than standard iPhone charger cord.PERFECT LENGTHS: Perfect 6feet extra long iphone charger lightning cable free up your charging time, no more being stuck to wall socket, ideal for using at home, in car and office.QUALITY COPPER WIRE: Connects to your iPhone, iPad with Lightning Connector charges/syncs by connecting the USB connector into wall charger or computer. Enjoy charge times up faster than than most standard cables2 N 1 FUNCTION: Great performance ensures your devices syncs and charge simultaneously with up to 480 mb/s . It syncs photos, music, videos, files with the ability to charge the device. also delivers up to 2.1A current to maximize the charging efficiency performanceUNIVERSAL COMPATIBILITY: Work with iPhone 12,11, 11 Pro, 11 Pro Max, XS Max, XS, XR, X, 8 Plus, 8, 7 Plus, 7, 6S Plus, 6S, 6 Plus, 6, 5S, 5C, 5, iPad Pro, iPad Air, Air 2, iPad mini, mini 2, mini 4, iPad 4th gen ,iPod Touch 5th gen, iPod nano 7th gen and Beats Pill+","February 27, 2019",https://m.media-amazon.com/images/I/71m-EsCA2aL._AC_UY218_.jpg,8.39,4.2,32930,"iPhone Charger, TAKAGI Lightning Cable 3PACK 6FT Nylon Braided USB Charging Cable High Speed Data Sync Transfer Cord Compatible with iPhone 12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S/6/SE/5S/iPad",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03404972IRAXKKSS6CI6&url=%2FTAKAGI-Charging-Connector-Transfer-Compatible%2Fdp%2FB07PHSF8DP%2Fref%3Dsr_1_12_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-12-spons%26psc%3D1%26smid%3DA177GHZUJDO6LZ&qualifier=1614046182&id=1774459598539655&widgetName=sp_mtf,0.24
B08L1B143S,6.5 x 4.69 x 1.42,3,#84 in Cell Phones & Accessories #10 in Cell Phone Wall Chargers,esbeecables,iHoeey,"Smart 2-Pack Wall Charger and 2-Pack Lightning CableFull Support with iOS versions. Guaranteed to provide a complete charge and smooth sync compatibility with all charger devices including iPhone 12/12 Mini/12 Pro/12 Pro Max/SE 2020/11/11 Pro/11 Pro Max/XS/XS Max/XR/X 8 7 6 Plus, iPad , iPod. No Error Message Pops Up.Fast Charging & Data Sync: Smart Chipset Control Technology, exclusively compatible with iTunes, sync with iPhone/iPad. iPhone wall charger charge 15% faster than regular USB Charger with new intelligent IC chip tech, up to 2.1amps/5V; copper wires in charger cord strengthening signal and sync data transfer up to 480mbps.Safe and Reliale: Built-in multi-protections can effectively protect your iPhone/iPad away against over-charging, over-current, over-voltage and ensures the safety of you and your devices. Withstand 10,000+ bending test, the Lightning Cable is stronger and long-lasting than others.More Durable & High Quality: High performing lightning charger cable for iPhone and iPads with the latest iOS compatibility drastically improves durability and reduces fraying, The USB Charger Travel Plug adopt environmental protection and fireproof PC material.Professional Customer Service AND Warranty : We will provide every customer 36-month warranty and friendly customer supports. Any problems about the iPhone Wall Charger, feel free to contact us. We would offer the most professional and prompt respond within 12hrs.","October 10, 2020",https://m.media-amazon.com/images/I/61t58jjf76L._AC_UY218_.jpg,16.99,4.5,1623,"[Apple MFi Certified] iPhone Charger, esbeecables 2Pack USB Rapid Wall Charger Travel Plug &amp; 2Pack Lightning to USB Fast Charging Data Sync Transfer Cord Compatible with iPhone 12/11/XS/XR/X 8 7/iPad",https://www.amazon.com/Certified-esbeecables-Lightning-Charging-Compatible/dp/B08L1B143S/ref=sr_1_14?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-14,0.08375
B08MTSKWNX,6.38 x 4.21 x 1.06,0,#14 in USB Cables,Veetone,FranVent Inc,"PD 3.0 Fast Charger for iPhone iPhone Fast Charger equipped with 20W PD 3.0 USB Type C power delivery wall plug, PD 3.0 Quick-Charge USB C port provides Max 20W output power, charging your iPhone 12 up to 50% in just 30 minutes, saving over 1.5hrs for you.Apple MFi Certified Lightning Cord With the original MFi Chip, the USB-C to lightning cord equips automatic chip recognition function. You could connect your MacBook/Pro with iPhone/iPad directly and enjoy the 480 Mbps data transfer speed. The Apple MFi Certification ensures 100% flawless compatibility with Apple devices. No more trigger warning messages.Applicable Apple Equipment Use the official iPhone 12 lightning cable with our 20W USB C wall charger to access fast-charging for iPhone 12/12 Mini/12 Pro/12 Pro Max/SE 2020/11/11 Pro/11 Pro Max/XS/XS Max/XR/X 8 Plus, iPad. This Power Delivery 3.0 FAST charger also charge for iPhone 7 6 Plus, iPhone 5 5c 5s SE in a original charging speed.Efficient Safe Fast Charging The Power Delivery Wall Charger for iPhone owns bulit-in multi-protection system, avoiding from over-voltage, over-charge, over-heat, etc. The smart chip including in the MFi certified lightning cable match the current required by the Apple device automatically, charge your iPhone/iPad device fast, safely and steadily.Hassle-Free WarrantyWhat You Get: 1* 20W PD 3.0 Wall Fast Charger and MFi Certified USB C to Lightning Cable, 5-Years worry-free refund and replacement guarantee. If you have any quetions, don't hesitate to contact us! We promise to solve your problems within 24 Hours!","November 17, 2020",https://m.media-amazon.com/images/I/51ZyPdQS0jL._AC_UY218_.jpg,20.99,4.6,1100,"[Apple MFi Certified] iPhone Fast Charger, Veetone 20W PD Type C Power Wall Charger Travel Plug with 6FT USB C to Lightning Quick Charge Sync Cable Compatible with iPhone 12/11/XS/XR/X 8/SE 2020, iPad",https://www.amazon.com/Certified-Charger-Veetone-Lightning-Compatible/dp/B08MTSKWNX/ref=sr_1_13?dchild=1&keywords=iphone+charger&qid=1614046182&sr=8-13,0.180625
B01F9RGF0M,4.33 x 1.96 x 0.59,3,"#1,215 in Cell Phones & Accessories #283 in Cell Phone Cables & Adapters",Amazon Basics Store,Amazon.com,"Apple MFi certified charging and syncing cable for your Apple devicesApple MFi certification ensures complete charge and sync compatibility with iPhone X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+Connects to your iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into your wall charger or computer; small connector head fits most casesHigh-quality copper wires promote maximum signal quality and strengthDurable nylon fiber cloth for protection, strength, and flexibilityAn additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; Cables have been tested to bend 95-degrees 4,000 timesBacked by an Amazon Basics 1-Year Limited Warranty","August 1, 2016",https://m.media-amazon.com/images/I/71uMsNcCVuL._AC_UY218_.jpg,9.99,4.6,11242,"Amazon Basics Nylon Braided Lightning to USB A Cable, MFi Certified Apple iPhone Charger, Silver, 3-Foot",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A085332518T8S8KZD5Q2G&url=%2FAmazonBasics-Braided-Lightning-Certified-Charger%2Fdp%2FB01F9RGF0M%2Fref%3Dsr_1_7_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-7-spons%26psc%3D1&qualifier=1614046182&id=1774459598539655&widgetName=sp_mtf,0.044375
B07PHB491R,7.91 x 5.24 x 0.87,3,#8 in Lightning Cables,YUNSONG,Yunsong Direct,"DURABLE DESIGN: Covered with braided-nylon jacket. Polished aluminum alloy housing not only pairs perfectly with your iPhone iPad, but also protects against physical stresses.PERFECT LENGTHS: Perfect 6FT extra long phone charger cable free up your charging time, no more being stuck to wall socket, ideal for using at home, in car and office.HIGH-SPEED CHARGING: Ensure a maximum charging speed up to 2.1A, charge faster than most standard cables and work better for speed.HIGH QUALITY: Tested to withstand 8000+ bend cycles, this cable is highly resistant to splitting and breakage. more durable than standard Phone charger cord.COMPATIBLE WITH: iPhone 11 Pro, 11, XS MAX, XR, XS, 8, 8 Plus, 7, 7 plus, 6s plus, 6s, 6 Plus, 6, 5c, 5s, SE, 5, iPad, Air, Pro, Mini, iPod. If you have any questions, don't hesitate to contact us. our service team will reply you with satisfied solution within 24hours.","July 4, 2018",https://m.media-amazon.com/images/I/71Xu5kRT4XL._AC_UY218_.jpg,9.99,4.2,47876,"iPhone Charger, YUNSONG 3Pack 6FT Nylon Braided Lightning Cable Charging Cord USB Cable Compatible with iPhone 11 Pro Max XS XR X 8 7 6S 6 Plus SE 5S",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08834162O9TAKZ3T8MRA&url=%2FCharger-YUNSONG-Lightning-Charging-Compatible%2Fdp%2FB07PHB491R%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-17-spons%26psc%3D1%26smid%3DAWUVWT7IOFM2L&qualifier=1614046182&id=1774459598539655&widgetName=sp_mtf,0.2625
B07F9T4KYJ,4.9 x 2.78 x 0.78,8,"#1,091 in Lightning Cables",Amazon Basics Store,Amazon Warehouse,"Apple MFi certified charging and syncing cable for your Apple devicesApple MFi certification ensures complete charge and sync compatibility with iPhone XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+Connects to your iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into your wall charger or computer; small connector head fits most casesAn additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 95-degrees 20,000 timesBacked by an Amazon Basics lifetime warranty","December 11, 2018",https://m.media-amazon.com/images/I/61JpdES7FCL._AC_UY218_.jpg,13.99,4.6,15974,"Amazon Basics Double Nylon Braided USB A Cable with Lightning Connector, Premium Collection, MFi Certified Apple iPhone Charger, 4 Inch, Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08897003GXGJPZJKH5DP&url=%2FAmazonBasics-Braided-Lightning-Connector-Collection%2Fdp%2FB07F9T4KYJ%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Diphone%2Bcharger%26qid%3D1614046182%26sr%3D8-22-spons%26psc%3D1&qualifier=1614046182&id=1774459598539655&widgetName=sp_btf,0.02125
