ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B07FPP6TB5,8.15 x 28.86 x 19.02,1,#24 in Amazon Devices & Accessories #1 in LED & LCD TVs#1 in Smart TVs#7 in Streaming Media Players,INSIGNIA,Best Buy,"Insignia HD Smart TV  Fire TV Edition delivers 720p picture quality with deep blacks and rich colors.With the Fire TV experience built-in, enjoy tens of thousands of channels, apps, and Alexa skills, including Disney+, Netflix, YouTube, Prime Video, Hulu, SHOWTIME, STARZ, and moreFire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen (HD antenna required).Easily control your TV with the included Voice Remote with Alexaplus, launch apps, search for titles, play music, switch inputs, control smart home devices, and more, using just your voice.Dimensions (W x H x D): TV without stand: 28.9 x 17.3 x 3, TV with stand: 28.9 x 19 x 8.2. Multiple device input/output options: 3 HDMI including 1 with ARC, USB, composite input, antenna/cable input, digital output (optical), audio output, Ethernet.",24-Sep-18,https://m.media-amazon.com/images/I/41BS3eLBuPL._AC_UY218_.jpg,129.99,4.7,31601,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,https://www.amazon.com/Insignia-NS-32DF310NA19-32-inch-720p-Smart/dp/B07FPP6TB5/ref=sr_1_8?dchild=1&keywords=TV&qid=1614296741&sr=8-8,11.2
B0874YZVWK,7.1 x 21.7 x 14.4,1,#27 in Amazon Devices & Accessories #2 in LED & LCD TVs#2 in Smart TVs#9 in Streaming Media Players,INSIGNIA,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Smart TV with access to streaming services for countless entertainment options: Stream shows, movies, games and more with the TV's integrated apps.Item arrives in packaging that reveals whats inside and cant be hidden.",7-Jun-20,https://m.media-amazon.com/images/I/51H3k8XVFCL._AC_UY218_.jpg,99.99,4.6,5813,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,https://www.amazon.com/All-New-Insignia-NS-24DF310NA21-24-inch-Smart/dp/B0874YZVWK/ref=sr_1_6?dchild=1&keywords=TV&qid=1614296741&sr=8-6,6.4
B07CL4GLQW,28.9 x 6.4 x 18.2,25,#320 in Electronics #12 in LED & LCD TVs,SAMSUNG,Amazon,"Full HD 1080p Resolution - Enjoy a viewing experience that is 2x the clarity of standard HD TVs.Smart TV - Get to your entertainment the faster, easier, and more intelligent way. Easily access your streaming services all in one place using the Samsung Remote Control.Micro Dimming Pro - Reveal a more true-to-life picture with enhanced contrast.Quad Core Processor: enjoy a Fluid browsing experience and faster control switching between apps, streaming content and other media effortlessly.Dimensions: Without Stand 28.9"" W x 17.3"" H x 3.1"" D | With Stand 28.9"" W x 18.2"" H x 6.4"" DInputs/Outputs: Two HDMI Input, One Component Video Input, One RF In (Satellite Input), One RF In (Terrestrial/Cable Input), One USB Input, One Composite In (AV), One Ethernet (LAN) and One Digital Audio Out (Optical)",25-Apr-18,https://m.media-amazon.com/images/I/91UsHjAPTlL._AC_UY218_.jpg,237.99,4.6,2440,"Samsung Electronics UN32N5300AFXZA 32"" 1080p Smart LED TV (2018), Black",https://www.amazon.com/Samsung-Electronics-UN32N5300AFXZA-1080p-Smart/dp/B07CL4GLQW/ref=sr_1_10?dchild=1&keywords=TV&qid=1614296741&sr=8-10,9.5
B086VSTFYP,10.43 x 48.94 x 30.31,1,#39 in Amazon Devices & Accessories #3 in LED & LCD TVs#3 in Smart TVs#12 in Streaming Media Players,INSIGNIA,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Watch high dynamic range (HDR) content on your TV: With an HDR-compatible 4K TV, you can enjoy HDR movies and TV shows, in addition to all your current content.Item arrives in packaging that reveals whats inside and cant be hidden.",18-Jun-20,https://m.media-amazon.com/images/I/61+OhM4LEUL._AC_UY218_.jpg,329.99,4.7,1782,"All-New Insignia NS-55DF710NA21 55-inch Smart 4K UHD - Fire TV Edition, Released 2020",https://www.amazon.com/All-New-Insignia-NS-55DF710NA21-55-inch-Smart/dp/B086VSTFYP/ref=sr_1_11?dchild=1&keywords=TV&qid=1614296741&sr=8-11,29.8
B088S3V3R4,28.8 x 7.1 x 18.9,30,#199 in Electronics #8 in LED & LCD TVs,TCL,Amazon,"Dimensions with Stand (W x H x D): 28.8"" x 18.9"" x 7.1"" | Without Stand (W x H x D): 28.8"" x 17.2"" x 2.9"" | Weight with Stand: 8.2 lbs | Weight without Stand: 8.0 lbsSmart functionality delivers all your favorite content with over 500,000 movies and TV episodes, accessible through the simple and intuitive Roku TVHD, Resolution: High definition (720p) resolution for excellent detail, color and contrastDual band Wi-Fi: Get fast and easy access to your favorite content to the dual band Wi-Fi connectionInputs: 3 HDMI 2.0 with HDCP 2.2 (one with HDMI ARC), 1 USB (media player), RF, Composite, Headphone Jack, Optical Audio OutEasy Voice Control: Works with Amazon Alexa or Google Assistant to help you find movie titles, launch or change channels, even switch inputs, using just your voice. Also available through the Roku mobile app",15-Jul-20,https://m.media-amazon.com/images/I/61ficuy07aL._AC_UY218_.jpg,148,4.6,3573,"TCL 32"" 3-Series 720p Roku Smart TV - 32S335",https://www.amazon.com/TCL-32-720p-ROKU-Smart/dp/B088S3V3R4/ref=sr_1_5?dchild=1&keywords=TV&qid=1614296741&sr=8-5,8.2
B08DHFX4FV,44.1 x 8 x 28,8,#93 in Electronics #4 in LED & LCD TVs,TCL,Amazon,"Dimensions (W x H x D): TV without stand: 44. 1 X 25. 7 X 3. 2 inches, TV with stand: 44. 1 X 28 X 8 inchesSmart functionality delivers all your favorite content with over 500,000 movies and TV episodes, accessible through the simple and intuitive Roku TVPairs 4K Ultra HD picture clarity with the contrast, color, and detail of high dynamic range (HDR) for the most lifelike pictureDirect lit LED produces great picture quality. Stand Separation Distance 39.6 inchesInputs: 3 HDMI 2. 0 with HDCP 2. 2 (one with HDMI ARC), 1 USB (media player), RF, Composite, Headphone Jack, Optical Audio Out, Ethernet",15-Sep-20,https://m.media-amazon.com/images/I/714hn7q7WxL._AC_UY218_.jpg,299.99,4.6,3148,"TCL 4K Smart LED TV, 50"" (50S435)",https://www.amazon.com/TCL-4K-Smart-LED-50S435/dp/B08DHFX4FV/ref=sr_1_3?dchild=1&keywords=TV&qid=1614296741&sr=8-3,15.1
B07G9W9ZR9,38.2 x 7.6 x 24.5,18,#136 in Electronics #6 in LED & LCD TVs,TCL,Amazon,"Easy Voice Control: Works with Amazon Alexa or Google Assistant to help you find movie titles, launch or change channels, even switch inputs, using just your voice. Also available through the Roku mobile appSmart Functionality offers access to over 5,000 streaming channels featuring more than 500,000 movies and TV episodes via Roku TV1080p Full HD Resolution excellent detail, color, and contrastDirect lit LED produces great picture quality with 60Hz refresh rate for fast moving action scenes with virtually no motion blurInputs: 3 HDMI, 1 USB, RF, Composite, Headphone Jack, Optical audio Out",1-Jan-18,https://m.media-amazon.com/images/I/71YZlXXFktL._AC_UY218_.jpg,218,4.6,40723,TCL 43S325 43 Inch 1080p Smart LED Roku TV (2019),https://www.amazon.com/TCL-43S325-Inch-1080p-Smart/dp/B07G9W9ZR9/ref=sr_1_4?dchild=1&keywords=TV&qid=1614296741&sr=8-4,16.5
B084JBTYHJ,57.1 x 11.1 x 35.7,23,#577 in Electronics #17 in LED & LCD TVs,SAMSUNG,Amazon,"Crystal processor 4K: This ultra-fast processor transforms everything you watch into stunning 4K.Multi voice: Smart TV with Alexa and Bixby.Smart TV powered by Tizen: Go beyond Smart TV with next-gen apps, super easy control, and a host of enhancements that elevate the TV watching experience.HDR: Unveils shades of color you can't find on HDTV.Crystal display: Experience crystal clear colors that are fine-tuned to deliver a naturally crisp and vivid picture.Alexa built-in: Voice control your TV and your day. Just ask Alexa to change the channel, search for movies, play music, control smart home devices, get sports updates and more.",10-Feb-20,https://m.media-amazon.com/images/I/71RiQZ0J2SL._AC_UY218_.jpg,747.99,4.7,23216,"SAMSUNG 65-inch Class Crystal UHD TU-8000 Series - 4K UHD HDR Smart TV with Alexa Built-in (UN65TU8000FXZA, 2020 Model)",https://www.amazon.com/SAMSUNG-65-inch-Crystal-TU-8000-Built/dp/B084JBTYHJ/ref=sr_1_9?dchild=1&keywords=TV&qid=1614296741&sr=8-9,46.1
B08JZJXLSS,44 x 10 x 28,3,"#13,420 in Electronics #132 in LED & LCD TVs",Amazon,GlobalRenewedNetwork,"Dolby Vison HDR: Dolby Vision transforms your TV experience with dramatic imaging  incredible brightness, contrast, and color that bring entertainment to life before your eyes. In addition, this TV supports HDR10+ and HLG high dynamic range formats.4K Ultra HD: With over 8 million pixels, 4 times the resolution of 1080p - enjoy every scene with breathtaking detail.Full Array Backlight: LEDs are evenly distributed across the screen's backlight for superior light uniformity and picture performance.VIZIO IQ Active 4K HDR Processor: Inside, the lightning-fast IQ Active processor delivers superior picture processing, and more intelligent 4K upscaling engine displaying your favorite HD entertainment in spectacular 4K quality.V-Gaming Engine: Automatically makes the latest Xbox One and PlayStation gameplay more responsive with Auto Game Mode and the V-Series lowest input lag.",24-Sep-20,https://m.media-amazon.com/images/I/41qGljLcoKL._AC_UY218_.jpg,369.99,4.2,55,VIZIO V505-H19 50 inches Class V-Series LED 4K UHD SmartCast TV - V505H19/V505H (Renewed),https://www.amazon.com/VIZIO-V505-H19-inches-Class-SmartCast/dp/B08JZJXLSS/ref=sr_1_20?dchild=1&keywords=TV&qid=1614296741&sr=8-20,22
B0875M44Y5,8.74 x 34.84 x 22.28,1,#27 in Amazon Devices & Accessories #2 in LED & LCD TVs#2 in Smart TVs#9 in Streaming Media Players,INSIGNIA,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Smart TV with access to streaming services for countless entertainment options: Stream shows, movies, games and more with the TV's built-in Wi-Fi and integrated apps.Item arrives in packaging that reveals whats inside and cant be hidden.",7-Jun-20,https://m.media-amazon.com/images/I/612LGuPnbVL._AC_UY218_.jpg,169.99,4.6,5813,All-New Insignia NS-39DF310NA21 39-inch Smart HD 720p TV - Fire TV Edition,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08442093AKAYDKQ3JXD3&url=%2FAll-New-Insignia-NS-39DF310NA21-39-inch-Smart%2Fdp%2FB0875M44Y5%2Fref%3Dsr_1_7_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296741%26sr%3D8-7-spons%26psc%3D1&qualifier=1614296741&id=4890983379659384&widgetName=sp_mtf,13.89
B07FPP6TB5,8.15 x 28.86 x 19.02,1,#24 in Amazon Devices & Accessories #1 in LED & LCD TVs#1 in Smart TVs#7 in Streaming Media Players,INSIGNIA,Best Buy,"Insignia HD Smart TV  Fire TV Edition delivers 720p picture quality with deep blacks and rich colors.With the Fire TV experience built-in, enjoy tens of thousands of channels, apps, and Alexa skills, including Disney+, Netflix, YouTube, Prime Video, Hulu, SHOWTIME, STARZ, and moreFire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen (HD antenna required).Easily control your TV with the included Voice Remote with Alexaplus, launch apps, search for titles, play music, switch inputs, control smart home devices, and more, using just your voice.Dimensions (W x H x D): TV without stand: 28.9 x 17.3 x 3, TV with stand: 28.9 x 19 x 8.2. Multiple device input/output options: 3 HDMI including 1 with ARC, USB, composite input, antenna/cable input, digital output (optical), audio output, Ethernet.",24-Sep-18,https://m.media-amazon.com/images/I/41BS3eLBuPL._AC_UY218_.jpg,129.99,4.7,31601,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06247283D6GYPAZH2X3S&url=%2FInsignia-NS-32DF310NA19-32-inch-720p-Smart%2Fdp%2FB07FPP6TB5%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296741%26sr%3D8-1-spons%26psc%3D1&qualifier=1614296741&id=4890983379659384&widgetName=sp_atf,11.2
B0874XJYW8,9.3 x 38.1 x 24.7,1,#435 in Electronics #13 in LED & LCD TVs,Toshiba,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Watch high dynamic range (HDR) content on your TV: With an HDR-compatible 4K TV, you can enjoy HDR movies and TV shows, in addition to all your current content.Item arrives in packaging that reveals whats inside and cant be hidden.",8-May-20,https://m.media-amazon.com/images/I/61XJCCT1mIL._AC_UY218_.jpg,259.99,4.6,6190,"All-New Toshiba 43LF621U21 43-inch Smart 4K UHD with Dolby Vision - Fire TV Edition, Released 2020",https://www.amazon.com/All-New-Toshiba-43LF621U21-43-inch-Vision/dp/B0874XJYW8/ref=sr_1_18?dchild=1&keywords=TV&qid=1614296741&sr=8-18,17.6
B01N5KGXUX,20 x 14.1 x 5.8,7,"#1,126 in Electronics #24 in LED & LCD TVs",LG,Amazon,"Your purchase includes One LG 22LJ4540 22-Inch LED TV, 2017 model, one controller and User ManualTV Dimensions: Without Stand - 20"" W x 2.1"" H x 12.5"" D. With Stand - 20"" W x 5.8"" H x 14.1"" D. Screen size: 21.5 measured diagonallyNo smart functionality. Triple XD Engine processes images with even greater precision to enable more natural color expression, deeper contrast and for a more lifelike picture.LGs LED backlighting delivers exceptional brightness and amazing image clarity. You'll see richer colors and deeper blacks too, and LEDs offer greater energy efficiency compared to conventional LCD monitors.Inputs: One (ATSC) RF In (Antenna/Cable). One HDMI",15-Jan-16,https://m.media-amazon.com/images/I/81NZaNRrvDL._AC_UY218_.jpg,139.99,4.5,3992,LG 22LJ4540 22 Inch Full HD 1080p IPS LED TV,https://www.amazon.com/LG-Electronics-22LJ4540-22-Inch-Class/dp/B01N5KGXUX/ref=sr_1_21?dchild=1&keywords=TV&qid=1614296741&sr=8-21,6.6
B0874XJYW8,9.3 x 38.1 x 24.7,0,#435 in Electronics #13 in LED & LCD TVs,Toshiba,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Watch high dynamic range (HDR) content on your TV: With an HDR-compatible 4K TV, you can enjoy HDR movies and TV shows, in addition to all your current content.Item arrives in packaging that reveals whats inside and cant be hidden.",8-May-20,https://m.media-amazon.com/images/I/61XJCCT1mIL._AC_UY218_.jpg,259.99,4.6,6190,"All-New Toshiba 43LF621U21 43-inch Smart 4K UHD with Dolby Vision - Fire TV Edition, Released 2020",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0537842HEX7EUT36Y0K&url=%2FAll-New-Toshiba-43LF621U21-43-inch-Vision%2Fdp%2FB0874XJYW8%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296741%26sr%3D8-22-spons%26psc%3D1&qualifier=1614296741&id=4890983379659384&widgetName=sp_btf,17.6
B08BTZLBVT,4.1 x 48.7 x 28.1,10,"#4,436 in Electronics #60 in LED & LCD TVs",SAMSUNG,Amazon,"TRANSFORMATIVE 4K PROCESSOR - Transform everything you watch into stunning 4K with the ultra-fast processor.IMMERSICE CURVES TO ENHANCE VIEWING EXPERIENCE - Modern and polished, the sleek curved design fills the contours of your space with an immersive viewing experience.IMMERSICE CURVES TO ENHANCE VIEWING EXPERIENCE - Modern and polished, the sleek curved design fills the contours of your space with an immersive viewing experience.YOUR NEW HOME OFFICE - Mirror your computers display on the TV screen wirelessly and up into your office PC to access files or work on documents using Microsoft Office 365all from the comfort of your couch.EXPERIENCE THE BEAUTY OF 4K UHD RESOLUTION - Crisp, clear picture with 4X the resolution of Full HD.SEE IN STUNNING DETAIL - High Dynamic Range (HDR) lets you enjoy a wide spectrum of colors and visual details, even in dark scenes.Connectivity technology: HDMIIncluded components: Power Cable",2-Aug-20,https://m.media-amazon.com/images/I/9138UedBC+L._AC_UY218_.jpg,597.99,4.7,1478,"SAMSUNG 55-inch Class Curved UHD TU-8300 Series - 4K UHD HDR Smart TV With Alexa Built-in (UN55TU8300FXZA, 2020 Model)",https://www.amazon.com/SAMSUNG-55-inch-Curved-TU-8300-Built/dp/B08BTZLBVT/ref=sr_1_19?dchild=1&keywords=TV&qid=1614296741&sr=8-19,39.9
B07YXH57B8,36.3 x 6.7 x 21.8,19,"#1,027 in Electronics #22 in LED & LCD TVs",SAMSUNG,Amazon,Full HD 1080p ResolutionPurColorMicro Dimming ProSamsung Smart TVSmartThings App Support,20-Oct-19,https://m.media-amazon.com/images/I/81oINpjJtGL._AC_UY218_.jpg,247.99,4.4,63,SAMSUNG 40 inches LED Smart FHD TV 1080P (2019 Model),https://www.amazon.com/Samsung-UN40N5200AFXZA-40-Inch-Assistant-Compatibility/dp/B07YXH57B8/ref=sr_1_16?dchild=1&keywords=TV&qid=1614296741&sr=8-16,15.9
B084B1T8KK,35.6 x 3.2 x 20.4,3,#582 in Electronics #18 in LED & LCD TVs,Hisense,Amazon,"Combining rich 1080p picture quality, intuitively smart Roku TV platform, built-in Wi-Fi, and innovative technologies, Hisense H4F series smart TVs are great for all your needs - streaming, cable, satellite, gaming, and free over-the-air TVEnjoy all the key moments in fast-paced sports, movies, and games with motion rate 120-image processing, minimizing picture lag to create a clear image without motion blurRoku TV's simplified home screen and streamlined remote provide easy to access your cable box or HDTV antenna, one-touch access to favorite channels and streaming services, and access to over 5,000 streaming channels and 500,000 movies and TV episodesControl the TV with your iOS or android device via the easy-to-use Roku TV remote app, or use your voice to power your TV on and off, change channels, search for shows, and more through an Alexa-enabled device or google assistant (both sold separately)Measuring 35.6 by 20.4 by 3.2 inches (35.6 by 22.1 by 8 inches with included stand, LxWxH), the 40H4F is backed by a 1-year manufacturer's warranty, and includes a Roku remote (batteries included), power cable, and quick start guide",29-Jan-19,https://m.media-amazon.com/images/I/71gzlKauNQL._AC_UY218_.jpg,209.99,4.6,5435,"Hisense 40-Inch Class H4 Series LED Roku Smart TV with Alexa Compatibility (40H4F, 2020 Model)",https://www.amazon.com/Hisense-40-Inch-Class-Compatibility-40H4F/dp/B084B1T8KK/ref=sr_1_13?dchild=1&keywords=TV&qid=1614296741&sr=8-13,12.8
B08857ZHY3,56.9 x 11.6 x 34.9,7,#823 in Electronics #20 in LED & LCD TVs,TCL,Amazon,"Superior 4K Ultra HD: Picture clarity combined with the contrast, color, and detail of Dolby Vision HDR (High Dynamic Range) for the most lifelike picture.QLED: Quantum dot technology delivers better brightness and wider color volume.Product Size (WxHxD) with Stand: 56.9"" x 11.6"" x 34.9""; Product Size (WxHxD) without stand: 56.9"" x 3.0"" x 32.5""; Product Weight without stand: 41.4 pounds; Product Weight with stand: 41.9 poundsEasy Voice Control: Works with Amazon Alexa or Google Assistant to help you find movie titles, launch or change channels, even switch inputs, using just your voice. Also available through the Roku mobile appRoku Smart TV Platform: Roku Smart TV platform provides access to thousands of streaming channelsAuto Game Mode: Ready. Set. Game when a compatible game console is detected, game mode will be engaged automatically for the smoothest action, lowest latency and the best picture settings for gaming.4 HDMI inputs (1 eARC): Connect all your favorite devices through the four HDMI inputs that includes 1 eARC to easily sync audio and video sources and deliver better quality sound.",11-Aug-20,https://m.media-amazon.com/images/I/91tMNAWWsPL._AC_UY218_.jpg,648,4.6,2853,"TCL 65"" 5-Series 4K UHD Dolby Vision HDR QLED Roku Smart TV - 65S535",https://www.amazon.com/TCL-Dolby-Vision-QLED-Smart/dp/B08857ZHY3/ref=sr_1_15?dchild=1&keywords=TV&qid=1614296741&sr=8-15,41.9
B07SHFPD8S,9.61 x 6.22 x 2.4,2,#2 in Electronics Mounts#2 in TV Mounts,Pipishell,Pipishell,"TV Mount Compatibility - TVs wall mount fits SAMSUNG, SONY, LG, VIZIO, TCL, ELEMENT, SCEPTRE, HISENSE and other TV brands between 13 and 42 Inch screen sizes and up to 44 lbs, with max VESA/mounting holes spacing of 200 x 200mm. our Images and video will help you see if this TV/ monitor mount perfectly fits your device in the aspects: VESA, stud location and possible blocked inputs. Full Motion for Optimal Viewing - Our articulating arm mount tilts +5/-15 for anti-glaring, max swivels 180 display left or right according to your seats position (note: max. swivel angle depends on screen size) and rotates 360 for landscape and portrait orientation. It extends 14.5"" and retracts back to 2.2"" to save space. Makes your viewing or working feel more enjoyable! Universal Monitor Wall Mount - ideal for large computer monitors, especially monitors sizes 13, 17, 19, 21, 24, 27, 32, 34, 35 inch ultrawide monitors with VESA patterns from 75x75mm to 200x200mm. Use it as a full motion monitor wall mount to clear up desktop space and for ergonomic computer screen installation to improve your posture. Easy Installation - step-by-step instructions and all the necessary hardware is provided, single stud installation simplifies the placement of the TV/monitor on the wall. Removable TV plate designed for single-person installation which helps you to install this TV wall mount without any hassle. Friendly After-sales Service - our corner tv wall mount is constructed from high quality steel materials, we are so confident in the construction, strength and durability of this wall bracket that we are provide 5-year friendly customer server. Please feel free to contact us anytime, rain or shine:-)",31-May-19,https://m.media-amazon.com/images/I/71zPlLF3w-L._AC_UY218_.jpg,0,4.7,30590,"Full Motion TV Monitor Wall Mount Bracket Articulating Arms Swivels Tilts Extension Rotation for Most 13-42 Inch LED LCD Flat Curved Screen TVs &amp; Monitors, Max VESA 200x200mm up to 44lbs by Pipishell",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0225471UI5MPDK9H8MF&url=%2FArticulating-Extension-Rotation-200x200mm-Pipishell%2Fdp%2FB07SHFPD8S%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296741%26smid%3DA1RF5A5RGY99BX%26sr%3D8-17-spons%26psc%3D1&qualifier=1614296741&id=4890983379659384&widgetName=sp_mtf,3.04
B083XN4K5D,57.6 x 10 x 35.8,9,"#1,002 in Electronics #21 in LED & LCD TVs",LG,Amazon,"REAL 4K DISPLAY: Enjoy 4K resolution for your 4K movies and shows. It's clarity in every moment, with pristine color, light and detail.Inputs & Outputs: 3 HDMI ports, 1 Ethernet port, 2 USB Ports (v 2.0), 1 Digital Audio Output (Optical), 1 Composite Input (AV),Dimensions with stand (WxHxD): 57.6"" x 35.8"" x 10.0""; With stand weight: 47.4 pounds; Without stand dimensions (WxHxD): 57.6"" x 33.5"" x 3.5""; Without stand weight: 47.0 poundsQUAD CORE PROCESSOR 4K: Instant and intelligent. Our Quad Core Processor paints images, action, and color in the best possible light from source to screen.WebOS AND MAGIC REMOTE: LG's fan-favorite webOS platform makes it surprisingly fast and easy to stream movies and shows with your favorite apps and find new obsessions based on what you like. While our Magic Remote lives up to its name with voice and motion control  just speak or simply point, scroll and click.ACTIVE HDR: Automatically elevate the beauty of your favorite scenes. Active HDR supports a wide range of formats for scene-by-scene picture adjustment, including HDR10 and HLG.Included Components: Remote Control, Power Cable, E-ManualConnectivity Technology: Bluetooth",15-Jan-20,https://m.media-amazon.com/images/I/81ZcNYPYthL._AC_UY218_.jpg,646.99,4.6,5224,"LG 65UN7300PUF Alexa Built-In UHD 73 Series 65"" 4K Smart UHD TV (2020)",https://www.amazon.com/LG-65UN7300PUF-Alexa-Built-Ultra/dp/B083XN4K5D/ref=sr_1_14?dchild=1&keywords=TV&qid=1614296741&sr=8-14,47.4
B0874YZVWK,7.1 x 21.7 x 14.4,1,#27 in Amazon Devices & Accessories #2 in LED & LCD TVs#2 in Smart TVs#9 in Streaming Media Players,INSIGNIA,Best Buy,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Smart TV with access to streaming services for countless entertainment options: Stream shows, movies, games and more with the TV's integrated apps.Item arrives in packaging that reveals whats inside and cant be hidden.",7-Jun-20,https://m.media-amazon.com/images/I/51H3k8XVFCL._AC_UY218_.jpg,99.99,4.6,5813,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01532203B8VMNPTM8X1S&url=%2FAll-New-Insignia-NS-24DF310NA21-24-inch-Smart%2Fdp%2FB0874YZVWK%2Fref%3Dsr_1_12_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296741%26sr%3D8-12-spons%26psc%3D1&qualifier=1614296741&id=4890983379659384&widgetName=sp_mtf,6.4
B0872FYTWS,8 x 28.8 x 19,0,#94 in Amazon Devices & Accessories #4 in Smart TVs#15 in LED & LCD TVs#24 in Streaming Media Players,Toshiba,n/a,"Voice remote with Alexa: Use your voice to watch live TV, launch apps, search for titles, play music, switch inputs, control smart home devices, and more.Endless Entertainment: Watch over 500,000 streaming movies and TV episodes with access to tens of thousands of channels, apps, and Alexa skills.Access your favorite content: Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen.Smart TV with access to streaming services for countless entertainment options: Stream shows, movies, games and more with the TV's integrated apps.Item arrives in packaging that reveals whats inside and cant be hidden.",9-Jun-20,https://m.media-amazon.com/images/I/61x0OuU9XtL._AC_UY218_.jpg,0,4.7,13322,"All-New Toshiba 32LF221U21 32-inch Smart HD 720p TV - Fire TV Edition, Released 2020",https://www.amazon.com/All-New-Toshiba-32LF221U21-32-inch-Smart/dp/B0872FYTWS/ref=sr_1_35?dchild=1&keywords=TV&qid=1614296741&sr=8-35,10.4
